din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2023-01-02 00:00:00;SE;SUDESTE;S;SUL;5854.243
2023-01-02 01:00:00;N;NORTE;NE;NORDESTE;-1280.397
2023-01-02 01:00:00;N;NORTE;SE;SUDESTE;4650.182
2023-01-02 01:00:00;NE;NORDESTE;SE;SUDESTE;3003.037
2023-01-02 01:00:00;SE;SUDESTE;S;SUL;6220.37
2023-01-02 02:00:00;N;NORTE;NE;NORDESTE;-943.132
2023-01-02 02:00:00;N;NORTE;SE;SUDESTE;4532.818
2023-01-02 02:00:00;NE;NORDESTE;SE;SUDESTE;2655.893
2023-01-02 02:00:00;SE;SUDESTE;S;SUL;6369.47999999
2023-01-02 03:00:00;N;NORTE;NE;NORDESTE;-798.881
2023-01-02 03:00:00;N;NORTE;SE;SUDESTE;4565.272
2023-01-02 03:00:00;NE;NORDESTE;SE;SUDESTE;2613.645
2023-01-02 03:00:00;SE;SUDESTE;S;SUL;6453.541
2023-01-02 04:00:00;N;NORTE;NE;NORDESTE;-575.11
2023-01-02 04:00:00;N;NORTE;SE;SUDESTE;4337.13
2023-01-02 04:00:00;NE;NORDESTE;SE;SUDESTE;2150.208
2023-01-02 04:00:00;SE;SUDESTE;S;SUL;5884.504
2023-01-02 05:00:00;N;NORTE;NE;NORDESTE;-574.886
2023-01-02 05:00:00;N;NORTE;SE;SUDESTE;4400.86899999
2023-01-02 05:00:00;NE;NORDESTE;SE;SUDESTE;2161.197
2023-01-02 05:00:00;SE;SUDESTE;S;SUL;5935.455
2023-01-02 06:00:00;N;NORTE;NE;NORDESTE;-542.44
2023-01-02 06:00:00;N;NORTE;SE;SUDESTE;4678.073
2023-01-02 06:00:00;NE;NORDESTE;SE;SUDESTE;2490.14199999
2023-01-02 06:00:00;SE;SUDESTE;S;SUL;6331.85499999
2023-01-02 07:00:00;N;NORTE;NE;NORDESTE;-922.272
2023-01-02 07:00:00;N;NORTE;SE;SUDESTE;5346.719
2023-01-02 07:00:00;NE;NORDESTE;SE;SUDESTE;3356.373
2023-01-02 07:00:00;SE;SUDESTE;S;SUL;6923.994
2023-01-02 08:00:00;N;NORTE;NE;NORDESTE;-1304.295
2023-01-02 08:00:00;N;NORTE;SE;SUDESTE;5491.49
2023-01-02 08:00:00;NE;NORDESTE;SE;SUDESTE;3724.591
2023-01-02 08:00:00;SE;SUDESTE;S;SUL;6652.458
2023-01-02 09:00:00;N;NORTE;NE;NORDESTE;-1191.909
2023-01-02 09:00:00;N;NORTE;SE;SUDESTE;5658.914
2023-01-02 09:00:00;NE;NORDESTE;SE;SUDESTE;3800.44
2023-01-02 09:00:00;SE;SUDESTE;S;SUL;6274.88
2023-01-02 10:00:00;N;NORTE;NE;NORDESTE;-577.075
2023-01-02 10:00:00;N;NORTE;SE;SUDESTE;5910.45
2023-01-02 10:00:00;NE;NORDESTE;SE;SUDESTE;3475.37
2023-01-02 10:00:00;SE;SUDESTE;S;SUL;6241.66
2023-01-02 11:00:00;N;NORTE;NE;NORDESTE;-125.347
2023-01-02 11:00:00;N;NORTE;SE;SUDESTE;7110.792
2023-01-02 11:00:00;NE;NORDESTE;SE;SUDESTE;2982.171
2023-01-02 11:00:00;SE;SUDESTE;S;SUL;6226.628
2023-01-02 12:00:00;N;NORTE;NE;NORDESTE;-469.866
2023-01-02 12:00:00;N;NORTE;SE;SUDESTE;7750.153
2023-01-02 12:00:00;NE;NORDESTE;SE;SUDESTE;2661.94099999
2023-01-02 12:00:00;SE;SUDESTE;S;SUL;6009.326
2023-01-02 13:00:00;N;NORTE;NE;NORDESTE;-353.701
2023-01-02 13:00:00;N;NORTE;SE;SUDESTE;8262.119
2023-01-02 13:00:00;NE;NORDESTE;SE;SUDESTE;3136.464
2023-01-02 13:00:00;SE;SUDESTE;S;SUL;5958.778
2023-01-02 14:00:00;N;NORTE;NE;NORDESTE;-377.484
2023-01-02 14:00:00;N;NORTE;SE;SUDESTE;8526.14
2023-01-02 14:00:00;NE;NORDESTE;SE;SUDESTE;2816.877
2023-01-02 14:00:00;SE;SUDESTE;S;SUL;5000.223
2023-01-02 15:00:00;N;NORTE;NE;NORDESTE;235.003
2023-01-02 15:00:00;N;NORTE;SE;SUDESTE;8662.556
2023-01-02 15:00:00;NE;NORDESTE;SE;SUDESTE;2613.637
2023-01-02 15:00:00;SE;SUDESTE;S;SUL;4490.30599999
2023-01-02 16:00:00;N;NORTE;NE;NORDESTE;356.42
2023-01-02 16:00:00;N;NORTE;SE;SUDESTE;8869.937
2023-01-02 16:00:00;NE;NORDESTE;SE;SUDESTE;2785.588
2023-01-02 16:00:00;SE;SUDESTE;S;SUL;4177.818
2023-01-02 17:00:00;N;NORTE;NE;NORDESTE;570.725
2023-01-02 17:00:00;N;NORTE;SE;SUDESTE;8688.038
2023-01-02 17:00:00;NE;NORDESTE;SE;SUDESTE;2596.443
2023-01-02 17:00:00;SE;SUDESTE;S;SUL;4590.451
2023-01-02 18:00:00;N;NORTE;NE;NORDESTE;1192.663
2023-01-02 18:00:00;N;NORTE;SE;SUDESTE;8524.76399999
2023-01-02 18:00:00;NE;NORDESTE;SE;SUDESTE;2399.766
2023-01-02 18:00:00;SE;SUDESTE;S;SUL;4470.39099999
2023-01-02 19:00:00;N;NORTE;NE;NORDESTE;999.066
2023-01-02 19:00:00;N;NORTE;SE;SUDESTE;9652.102
2023-01-02 19:00:00;NE;NORDESTE;SE;SUDESTE;3745.068
2023-01-02 19:00:00;SE;SUDESTE;S;SUL;4249.0
2023-01-02 20:00:00;N;NORTE;NE;NORDESTE;592.001
2023-01-02 20:00:00;N;NORTE;SE;SUDESTE;9987.12
2023-01-02 20:00:00;NE;NORDESTE;SE;SUDESTE;4349.85
2023-01-02 20:00:00;SE;SUDESTE;S;SUL;5021.74799999
2023-01-02 21:00:00;N;NORTE;NE;NORDESTE;480.628
2023-01-02 21:00:00;N;NORTE;SE;SUDESTE;9847.19699999
2023-01-02 21:00:00;NE;NORDESTE;SE;SUDESTE;4158.63
2023-01-02 21:00:00;SE;SUDESTE;S;SUL;5270.807
2023-01-02 22:00:00;N;NORTE;NE;NORDESTE;415.306
2023-01-02 22:00:00;N;NORTE;SE;SUDESTE;9511.323
2023-01-02 22:00:00;NE;NORDESTE;SE;SUDESTE;3739.425
2023-01-02 22:00:00;SE;SUDESTE;S;SUL;5152.54699999
2023-01-02 23:00:00;N;NORTE;NE;NORDESTE;-1.098
2023-01-02 23:00:00;N;NORTE;SE;SUDESTE;8753.223
2023-01-02 23:00:00;NE;NORDESTE;SE;SUDESTE;3114.639
2023-01-02 23:00:00;SE;SUDESTE;S;SUL;4895.611
2023-01-03 00:00:00;N;NORTE;NE;NORDESTE;267.724
2023-01-03 00:00:00;N;NORTE;SE;SUDESTE;7896.97
2023-01-03 00:00:00;NE;NORDESTE;SE;SUDESTE;1797.676
2023-01-03 00:00:00;SE;SUDESTE;S;SUL;4590.189
2023-01-03 01:00:00;N;NORTE;NE;NORDESTE;617.203
2023-01-03 01:00:00;N;NORTE;SE;SUDESTE;7391.05299999
2023-01-03 01:00:00;NE;NORDESTE;SE;SUDESTE;1078.761
2023-01-03 01:00:00;SE;SUDESTE;S;SUL;4033.269
2023-01-03 02:00:00;N;NORTE;NE;NORDESTE;813.226
2023-01-03 02:00:00;N;NORTE;SE;SUDESTE;7157.275
2023-01-03 02:00:00;NE;NORDESTE;SE;SUDESTE;1210.253
2023-01-03 02:00:00;SE;SUDESTE;S;SUL;4632.383
2023-01-03 03:00:00;N;NORTE;NE;NORDESTE;1300.751
2023-01-03 03:00:00;N;NORTE;SE;SUDESTE;7306.437
2023-01-03 03:00:00;NE;NORDESTE;SE;SUDESTE;1028.803
2023-01-03 03:00:00;SE;SUDESTE;S;SUL;5049.18999999
2023-01-03 04:00:00;N;NORTE;NE;NORDESTE;1904.23
2023-01-03 04:00:00;N;NORTE;SE;SUDESTE;7793.47299999
2023-01-03 04:00:00;NE;NORDESTE;SE;SUDESTE;1291.192
2023-01-03 04:00:00;SE;SUDESTE;S;SUL;5966.389
2023-01-03 05:00:00;N;NORTE;NE;NORDESTE;1821.457
2023-01-03 05:00:00;N;NORTE;SE;SUDESTE;8119.831
2023-01-03 05:00:00;NE;NORDESTE;SE;SUDESTE;1647.629
2023-01-03 05:00:00;SE;SUDESTE;S;SUL;6391.28799999
2023-01-03 06:00:00;N;NORTE;NE;NORDESTE;1556.169
2023-01-03 06:00:00;N;NORTE;SE;SUDESTE;8605.05699999
2023-01-03 06:00:00;NE;NORDESTE;SE;SUDESTE;2325.646
2023-01-03 06:00:00;SE;SUDESTE;S;SUL;6875.524
2023-01-03 07:00:00;N;NORTE;NE;NORDESTE;837.004
2023-01-03 07:00:00;N;NORTE;SE;SUDESTE;9373.63899999
2023-01-03 07:00:00;NE;NORDESTE;SE;SUDESTE;2847.554
2023-01-03 07:00:00;SE;SUDESTE;S;SUL;7129.969
2023-01-03 08:00:00;N;NORTE;NE;NORDESTE;488.185
2023-01-03 08:00:00;N;NORTE;SE;SUDESTE;9624.02
2023-01-03 08:00:00;NE;NORDESTE;SE;SUDESTE;2970.44099999
2023-01-03 08:00:00;SE;SUDESTE;S;SUL;6292.667
2023-01-03 09:00:00;N;NORTE;NE;NORDESTE;179.225
2023-01-03 09:00:00;N;NORTE;SE;SUDESTE;9591.87099999
2023-01-03 09:00:00;NE;NORDESTE;SE;SUDESTE;3173.002
2023-01-03 09:00:00;SE;SUDESTE;S;SUL;5944.37299999
2023-01-03 10:00:00;N;NORTE;NE;NORDESTE;157.246
2023-01-03 10:00:00;N;NORTE;SE;SUDESTE;9326.334
2023-01-03 10:00:00;NE;NORDESTE;SE;SUDESTE;3162.41
2023-01-03 10:00:00;SE;SUDESTE;S;SUL;5715.929
2023-01-03 11:00:00;N;NORTE;NE;NORDESTE;215.567
2023-01-03 11:00:00;N;NORTE;SE;SUDESTE;9640.55699999
2023-01-03 11:00:00;NE;NORDESTE;SE;SUDESTE;3208.876
2023-01-03 11:00:00;SE;SUDESTE;S;SUL;6138.194
2023-01-03 12:00:00;N;NORTE;NE;NORDESTE;225.778
2023-01-03 12:00:00;N;NORTE;SE;SUDESTE;9916.43
2023-01-03 12:00:00;NE;NORDESTE;SE;SUDESTE;3158.825
2023-01-03 12:00:00;SE;SUDESTE;S;SUL;6846.654
2023-01-03 13:00:00;N;NORTE;NE;NORDESTE;342.663
2023-01-03 13:00:00;N;NORTE;SE;SUDESTE;10034.91599999
2023-01-03 13:00:00;NE;NORDESTE;SE;SUDESTE;3351.488
2023-01-03 13:00:00;SE;SUDESTE;S;SUL;6199.12299999
2023-01-03 14:00:00;N;NORTE;NE;NORDESTE;815.384
2023-01-03 14:00:00;N;NORTE;SE;SUDESTE;9753.429
2023-01-03 14:00:00;NE;NORDESTE;SE;SUDESTE;3061.179
2023-01-03 14:00:00;SE;SUDESTE;S;SUL;5791.537
2023-01-03 15:00:00;N;NORTE;NE;NORDESTE;1194.064
2023-01-03 15:00:00;N;NORTE;SE;SUDESTE;9616.749
2023-01-03 15:00:00;NE;NORDESTE;SE;SUDESTE;2627.357
2023-01-03 15:00:00;SE;SUDESTE;S;SUL;4450.316
2023-01-03 16:00:00;N;NORTE;NE;NORDESTE;925.672
2023-01-03 16:00:00;N;NORTE;SE;SUDESTE;9864.10899999
2023-01-03 16:00:00;NE;NORDESTE;SE;SUDESTE;3014.95
2023-01-03 16:00:00;SE;SUDESTE;S;SUL;5084.984
2023-01-03 17:00:00;N;NORTE;NE;NORDESTE;379.241
2023-01-03 17:00:00;N;NORTE;SE;SUDESTE;9793.45699999
2023-01-03 17:00:00;NE;NORDESTE;SE;SUDESTE;3304.797
2023-01-03 17:00:00;SE;SUDESTE;S;SUL;6538.516
2023-01-03 18:00:00;N;NORTE;NE;NORDESTE;354.469
2023-01-03 18:00:00;N;NORTE;SE;SUDESTE;9841.687
2023-01-03 18:00:00;NE;NORDESTE;SE;SUDESTE;3486.015
2023-01-03 18:00:00;SE;SUDESTE;S;SUL;6393.406
2023-01-03 19:00:00;N;NORTE;NE;NORDESTE;199.333
2023-01-03 19:00:00;N;NORTE;SE;SUDESTE;9737.458
2023-01-03 19:00:00;NE;NORDESTE;SE;SUDESTE;3793.494
2023-01-03 19:00:00;SE;SUDESTE;S;SUL;5128.317
2023-01-03 20:00:00;N;NORTE;NE;NORDESTE;216.794
2023-01-03 20:00:00;N;NORTE;SE;SUDESTE;9633.097
2023-01-03 20:00:00;NE;NORDESTE;SE;SUDESTE;3621.814
2023-01-03 20:00:00;SE;SUDESTE;S;SUL;4527.608
2023-01-03 21:00:00;N;NORTE;NE;NORDESTE;583.21
2023-01-03 21:00:00;N;NORTE;SE;SUDESTE;9490.688
2023-01-03 21:00:00;NE;NORDESTE;SE;SUDESTE;3301.09499999
2023-01-03 21:00:00;SE;SUDESTE;S;SUL;4375.745
2023-01-03 22:00:00;N;NORTE;NE;NORDESTE;802.741
2023-01-03 22:00:00;N;NORTE;SE;SUDESTE;9540.39799999
2023-01-03 22:00:00;NE;NORDESTE;SE;SUDESTE;3085.95
2023-01-03 22:00:00;SE;SUDESTE;S;SUL;4708.555
2023-01-03 23:00:00;N;NORTE;NE;NORDESTE;775.815
2023-01-03 23:00:00;N;NORTE;SE;SUDESTE;9324.85399999
2023-01-03 23:00:00;NE;NORDESTE;SE;SUDESTE;2524.452
2023-01-03 23:00:00;SE;SUDESTE;S;SUL;4411.024
2023-01-04 00:00:00;N;NORTE;NE;NORDESTE;775.125
2023-01-04 00:00:00;N;NORTE;SE;SUDESTE;8972.866
2023-01-04 00:00:00;NE;NORDESTE;SE;SUDESTE;1917.346
2023-01-04 00:00:00;SE;SUDESTE;S;SUL;4218.03799999
2023-01-04 01:00:00;N;NORTE;NE;NORDESTE;926.168
2023-01-04 01:00:00;N;NORTE;SE;SUDESTE;8662.012
2023-01-04 01:00:00;NE;NORDESTE;SE;SUDESTE;1355.52399999
2023-01-04 01:00:00;SE;SUDESTE;S;SUL;4482.622
2023-01-04 02:00:00;N;NORTE;NE;NORDESTE;823.004
2023-01-04 02:00:00;N;NORTE;SE;SUDESTE;8214.735
2023-01-04 02:00:00;NE;NORDESTE;SE;SUDESTE;882.957
2023-01-04 02:00:00;SE;SUDESTE;S;SUL;4398.09
2023-01-04 03:00:00;N;NORTE;NE;NORDESTE;684.861
2023-01-04 03:00:00;N;NORTE;SE;SUDESTE;8250.686
2023-01-04 03:00:00;NE;NORDESTE;SE;SUDESTE;1162.856
2023-01-04 03:00:00;SE;SUDESTE;S;SUL;5212.329
2023-01-04 04:00:00;N;NORTE;NE;NORDESTE;832.563
2023-01-04 04:00:00;N;NORTE;SE;SUDESTE;8164.297
2023-01-04 04:00:00;NE;NORDESTE;SE;SUDESTE;1164.241
2023-01-04 04:00:00;SE;SUDESTE;S;SUL;5144.259
2023-01-04 05:00:00;N;NORTE;NE;NORDESTE;968.357
2023-01-04 05:00:00;N;NORTE;SE;SUDESTE;8552.37999999
2023-01-04 05:00:00;NE;NORDESTE;SE;SUDESTE;1619.349
2023-01-04 05:00:00;SE;SUDESTE;S;SUL;5856.14
2023-01-04 06:00:00;N;NORTE;NE;NORDESTE;885.227
2023-01-04 06:00:00;N;NORTE;SE;SUDESTE;8701.314
2023-01-04 06:00:00;NE;NORDESTE;SE;SUDESTE;1877.334
2023-01-04 06:00:00;SE;SUDESTE;S;SUL;5919.529
2023-01-04 07:00:00;N;NORTE;NE;NORDESTE;660.011
2023-01-04 07:00:00;N;NORTE;SE;SUDESTE;9240.547
2023-01-04 07:00:00;NE;NORDESTE;SE;SUDESTE;2580.924
2023-01-04 07:00:00;SE;SUDESTE;S;SUL;5973.67
2023-01-04 08:00:00;N;NORTE;NE;NORDESTE;279.134
2023-01-04 08:00:00;N;NORTE;SE;SUDESTE;9301.02899999
2023-01-04 08:00:00;NE;NORDESTE;SE;SUDESTE;2608.172
2023-01-04 08:00:00;SE;SUDESTE;S;SUL;4625.354
2023-01-04 09:00:00;N;NORTE;NE;NORDESTE;430.739
2023-01-04 09:00:00;N;NORTE;SE;SUDESTE;9617.387
2023-01-04 09:00:00;NE;NORDESTE;SE;SUDESTE;2836.45
2023-01-04 09:00:00;SE;SUDESTE;S;SUL;4755.135
2023-01-04 10:00:00;N;NORTE;NE;NORDESTE;113.528
2023-01-04 10:00:00;N;NORTE;SE;SUDESTE;9703.88499999
2023-01-04 10:00:00;NE;NORDESTE;SE;SUDESTE;2938.857
2023-01-04 10:00:00;SE;SUDESTE;S;SUL;5221.95
2023-01-04 11:00:00;N;NORTE;NE;NORDESTE;-32.182
2023-01-04 11:00:00;N;NORTE;SE;SUDESTE;9220.992
2023-01-04 11:00:00;NE;NORDESTE;SE;SUDESTE;2776.476
2023-01-04 11:00:00;SE;SUDESTE;S;SUL;5633.826
2023-01-04 12:00:00;N;NORTE;NE;NORDESTE;41.523
2023-01-04 12:00:00;N;NORTE;SE;SUDESTE;9265.393
2023-01-04 12:00:00;NE;NORDESTE;SE;SUDESTE;3086.248
2023-01-04 12:00:00;SE;SUDESTE;S;SUL;6564.41299999
2023-01-04 13:00:00;N;NORTE;NE;NORDESTE;313.854
2023-01-04 13:00:00;N;NORTE;SE;SUDESTE;9667.528
2023-01-04 13:00:00;NE;NORDESTE;SE;SUDESTE;3041.084
2023-01-04 13:00:00;SE;SUDESTE;S;SUL;6205.116
2023-01-04 14:00:00;N;NORTE;NE;NORDESTE;405.079
2023-01-04 14:00:00;N;NORTE;SE;SUDESTE;9902.03
2023-01-04 14:00:00;NE;NORDESTE;SE;SUDESTE;2964.221
2023-01-04 14:00:00;SE;SUDESTE;S;SUL;5619.231
2023-01-04 15:00:00;N;NORTE;NE;NORDESTE;283.2
2023-01-04 15:00:00;N;NORTE;SE;SUDESTE;10014.94899999
2023-01-04 15:00:00;NE;NORDESTE;SE;SUDESTE;3239.448
2023-01-04 15:00:00;SE;SUDESTE;S;SUL;5427.705
2023-01-04 16:00:00;N;NORTE;NE;NORDESTE;472.139
2023-01-04 16:00:00;N;NORTE;SE;SUDESTE;10007.196
2023-01-04 16:00:00;NE;NORDESTE;SE;SUDESTE;3026.939
2023-01-04 16:00:00;SE;SUDESTE;S;SUL;4642.265
2023-01-04 17:00:00;N;NORTE;NE;NORDESTE;710.534
2023-01-04 17:00:00;N;NORTE;SE;SUDESTE;10022.33
2023-01-04 17:00:00;NE;NORDESTE;SE;SUDESTE;2808.39399999
2023-01-04 17:00:00;SE;SUDESTE;S;SUL;4808.015
2023-01-04 18:00:00;N;NORTE;NE;NORDESTE;1214.982
2023-01-04 18:00:00;N;NORTE;SE;SUDESTE;9936.566
2023-01-04 18:00:00;NE;NORDESTE;SE;SUDESTE;2472.702
2023-01-04 18:00:00;SE;SUDESTE;S;SUL;4349.899
2023-01-04 19:00:00;N;NORTE;NE;NORDESTE;863.918
2023-01-04 19:00:00;N;NORTE;SE;SUDESTE;10365.134
2023-01-04 19:00:00;NE;NORDESTE;SE;SUDESTE;3143.953
2023-01-04 19:00:00;SE;SUDESTE;S;SUL;5201.688
2023-01-04 20:00:00;N;NORTE;NE;NORDESTE;629.128
2023-01-04 20:00:00;N;NORTE;SE;SUDESTE;10276.0
2023-01-04 20:00:00;NE;NORDESTE;SE;SUDESTE;3356.034
2023-01-04 20:00:00;SE;SUDESTE;S;SUL;5491.887
2023-01-04 21:00:00;N;NORTE;NE;NORDESTE;766.285
2023-01-04 21:00:00;N;NORTE;SE;SUDESTE;9887.515
2023-01-04 21:00:00;NE;NORDESTE;SE;SUDESTE;2917.796
2023-01-04 21:00:00;SE;SUDESTE;S;SUL;5053.963
2023-01-04 22:00:00;N;NORTE;NE;NORDESTE;900.607
2023-01-04 22:00:00;N;NORTE;SE;SUDESTE;9735.87099999
2023-01-04 22:00:00;NE;NORDESTE;SE;SUDESTE;2742.73799999
2023-01-04 22:00:00;SE;SUDESTE;S;SUL;5619.258
2023-01-04 23:00:00;N;NORTE;NE;NORDESTE;807.072
2023-01-04 23:00:00;N;NORTE;SE;SUDESTE;9459.45099999
2023-01-04 23:00:00;NE;NORDESTE;SE;SUDESTE;2712.511
2023-01-04 23:00:00;SE;SUDESTE;S;SUL;6520.112
2023-01-05 00:00:00;N;NORTE;NE;NORDESTE;832.498
2023-01-05 00:00:00;N;NORTE;SE;SUDESTE;8515.655
2023-01-05 00:00:00;NE;NORDESTE;SE;SUDESTE;1986.026
2023-01-05 00:00:00;SE;SUDESTE;S;SUL;5880.09599999
2023-01-05 01:00:00;N;NORTE;NE;NORDESTE;778.51199999
